catalog,schema,table,full_table_name,table_type,data_source_format,catalog_normalized,schema_normalized,table_normalized,full_table_name_normalized
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_agua1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_agua1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_agua1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_agua1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_bj2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_bj2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_bj2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_bj2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_camp1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_camp1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_camp1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_camp1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx3
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx4,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx4,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_cdmx4,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_cdmx4
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chh1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chh1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chh1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chh1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chia1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chia1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chia1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chia1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chih2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chih2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chih2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chih2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chp1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chp1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chp1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chp1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chp2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chp2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_chp2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_chp2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_coa2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_coa2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_coa2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_coa2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_coa3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_coa3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_coa3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_coa3
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_col1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_col1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_col1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_col1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_df1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_df1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_df1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_df1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_gro1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_gro1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_gro1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_gro1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_hid1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_hid1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_hid1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_hid1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_jal1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_jal1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_jal1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_jal1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_jal2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_jal2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_jal2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_jal2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_jal3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_jal3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_jal3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_jal3
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_mor1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_mor1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_mor1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_mor1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nay1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nay1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nay1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nay1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nvl1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nvl1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nvl1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nvl1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nvl2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nvl2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nvl2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nvl2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nvl3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nvl3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_nvl3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_nvl3
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_pue1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_pue1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_pue1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_pue1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_pue2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_pue2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_pue2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_pue2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_que1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_que1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_que1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_que1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_sin1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_sin1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_sin1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_sin1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_sin2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_sin2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_sin2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_sin2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_slp1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_slp1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_slp1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_slp1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_son1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_son1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_son1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_son1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_son2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_son2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_son2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_son2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_son3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_son3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_son3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_son3
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tab1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tab1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tab1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tab1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam3,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam3
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam4,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam4,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam4,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam4
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam5,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam5,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tam5,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tam5
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tla1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tla1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_tla1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_tla1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_ver1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_ver1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_ver1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_ver1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_ver2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_ver2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_ver2,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_ver2
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_ver4,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_ver4,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_ver4,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_ver4
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_yuc1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_yuc1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_yuc1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_yuc1
p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_zac1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_zac1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_hecofis_zac1,p_caja_arena_agr.agr_acpvc.bork_marca_hecofis_zac1
p_caja_arena_agr,agr_acpvc,bork_marca_jul2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_jul2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_jul2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_jul2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_jun2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_jun2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_jun2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_jun2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_mar2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_mar2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_mar2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_mar2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_may2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_may2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_may2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_may2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_nov2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_nov2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_nov2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_nov2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_oct2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_oct2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_oct2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_oct2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_sep2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_sep2024_correos_vc,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sep2024_correos_vc,p_caja_arena_agr.agr_acpvc.bork_marca_sep2024_correos_vc
p_caja_arena_agr,agr_acpvc,bork_marca_sis_agua1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_agua1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_agua1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_agua1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_bj2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_bj2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_bj2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_bj2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_camp1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_camp1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_camp1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_camp1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx3
p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx4,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx4,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_cdmx4,p_caja_arena_agr.agr_acpvc.bork_marca_sis_cdmx4
p_caja_arena_agr,agr_acpvc,bork_marca_sis_chh1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chh1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_chh1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chh1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_chia1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chia1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_chia1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chia1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_chih2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chih2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_chih2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chih2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_chp1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chp1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_chp1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chp1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_chp2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chp2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_chp2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_chp2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_coa2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_coa2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_coa2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_coa2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_coa3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_coa3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_coa3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_coa3
p_caja_arena_agr,agr_acpvc,bork_marca_sis_col1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_col1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_col1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_col1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_df1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_df1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_df1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_df1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_gro1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_gro1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_gro1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_gro1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_hid1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_hid1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_hid1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_hid1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_jal1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_jal1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_jal1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_jal1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_jal2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_jal2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_jal2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_jal2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_jal3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_jal3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_jal3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_jal3
p_caja_arena_agr,agr_acpvc,bork_marca_sis_mor1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_mor1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_mor1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_mor1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_nay1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nay1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_nay1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nay1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_nvl1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nvl1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_nvl1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nvl1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_nvl2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nvl2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_nvl2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nvl2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_nvl3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nvl3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_nvl3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_nvl3
p_caja_arena_agr,agr_acpvc,bork_marca_sis_pue1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_pue1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_pue1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_pue1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_pue2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_pue2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_pue2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_pue2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_que1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_que1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_que1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_que1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_sin1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_sin1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_sin1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_sin1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_sin2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_sin2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_sin2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_sin2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_slp1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_slp1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_slp1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_slp1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_son1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_son1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_son1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_son1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_son2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_son2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_son2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_son2
p_caja_arena_agr,agr_acpvc,bork_marca_sis_son3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_son3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_son3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_son3
p_caja_arena_agr,agr_acpvc,bork_marca_sis_tab1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tab1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_tab1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tab1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam3,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam3,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam3
p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam4,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam4,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam4,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam4
p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam5,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam5,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_tam5,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tam5
p_caja_arena_agr,agr_acpvc,bork_marca_sis_tla1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tla1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_tla1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_tla1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_ver1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_ver1,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_ver1,p_caja_arena_agr.agr_acpvc.bork_marca_sis_ver1
p_caja_arena_agr,agr_acpvc,bork_marca_sis_ver2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_ver2,MANAGED,DELTA,p_caja_arena_agr,agr_acpvc,bork_marca_sis_ver2,p_caja_arena_agr.agr_acpvc.bork_marca_sis_ver2
